date_time,c31,c31bad,c11,c11bad,c43,c43bad,c13,c13bad,c41,c41bad,c33,c33bad,c23,c23bad,c21,c21bad
2020-08-14 05:00:00,195,5.13,272,2.21,56,7.14,27,22.22,253,2.77,379,1.85,70,0,50,2
2020-08-14 06:00:00,490,7.35,1025,3.71,306,7.52,189,11.11,1046,4.02,1522,1.45,254,1.18,185,3.78
2020-08-14 07:00:00,943,4.35,1383,5.06,540,5.37,581,2.75,1921,3.07,2635,1.25,558,0.72,445,2.47
2020-08-14 08:00:00,1182,3.64,1250,4.88,382,9.42,737,3.53,1888,3.39,2374,1.18,573,0.87,458,4.15
2020-08-14 09:00:00,1295,3.71,1202,4.24,560,7.68,899,2.78,1632,4.78,2072,1.16,526,0.76,457,4.16
2020-08-14 10:00:00,1417,3.81,1328,5.05,354,9.04,958,4.91,1555,4.82,1988,1.41,506,0.79,450,2.89
2020-08-14 11:00:00,1816,4.35,1276,4.39,68,5.88,804,9.45,1495,3.88,1939,0.88,508,1.38,393,4.83
2020-08-14 12:00:00,2041,4.95,1227,5.13,51,17.65,368,10.87,1615,5.08,1992,1.71,541,1.85,384,4.17
2020-08-14 13:00:00,1847,4.49,1286,4.2,225,10.22,315,8.57,1547,4.46,1991,1.86,483,1.45,391,3.58
2020-08-14 14:00:00,1830,4.75,1326,3.47,143,13.29,68,19.12,1554,5.53,1981,1.46,476,0.84,427,4.92
2020-08-14 15:00:00,2221,3.33,1159,5.61,296,12.16,322,10.87,1449,3.66,1787,2.13,370,2.7,392,5.1
2020-08-14 16:00:00,2767,3.76,1144,6.56,464,10.99,754,8.62,1620,3.7,1788,1.17,444,0.9,419,5.49
2020-08-14 17:00:00,2806,3.28,987,6.59,750,8.93,1062,6.12,1603,4.93,1646,1.28,432,2.08,423,4.96
2020-08-14 18:00:00,2851,3.47,1028,7.59,613,11.09,787,7.5,1632,5.02,1613,1.67,536,0.93,453,3.31
2020-08-14 19:00:00,2566,2.84,929,5.27,235,15.74,286,11.89,1423,4.92,1600,1.12,513,0.39,420,4.05
2020-08-14 20:00:00,1507,4.38,764,5.5,74,24.32,74,16.22,1056,5.68,1038,1.83,412,0.73,409,3.91
2020-08-14 21:00:00,735,4.22,336,11.01,39,15.38,55,23.64,601,7.65,9,0,350,0.86,292,6.51
2020-08-14 22:00:00,558,5.2,309,12.62,34,23.53,57,12.28,481,11.64,1,0,260,3.08,222,3.6
2020-08-14 23:00:00,484,6.61,279,8.24,54,46.3,53,15.09,344,4.65, NULL, NULL,183,2.19,153,2.61
2020-08-15 00:00:00,475,4.84,184,11.41,45,13.33,43,16.28,258,4.26,1,0,136,2.21,149,2.68
2020-08-15 01:00:00,332,5.42,173,9.25,73,30.14,44,20.45,178,4.49, NULL, NULL,112,6.25,133,8.27
2020-08-15 02:00:00,257,4.67,112,6.25,72,15.28,42,19.05,144,6.25, NULL, NULL,72,0,94,12.77
2020-08-15 03:00:00,220,8.18,111,12.61,64,6.25,32,12.5,103,3.88, NULL, NULL,49,0,88,7.95
2020-08-15 04:00:00,167,6.59,93,3.23,98,13.27,29,17.24,91,7.69, NULL, NULL,36,0,74,4.05
2020-08-15 05:00:00,202,3.96,173,7.51,86,10.47,26,0,189,10.58,134,2.99,49,0,63,1.59
2020-08-15 06:00:00,389,4.63,374,4.01,197,11.68,50,4,395,3.8,519,1.54,132,3.03,100,1
2020-08-15 07:00:00,631,4.44,674,3.56,434,7.37,140,10,661,4.24,933,0.54,189,1.06,185,3.24
2020-08-15 08:00:00,895,5.03,778,4.5,581,8.26,163,12.88,842,4.75,1047,1.43,295,0,218,3.67
2020-08-15 09:00:00,1121,3.66,1008,5.06,802,5.49,468,6.84,1085,3.87,1330,1.13,341,1.17,349,4.58
2020-08-15 10:00:00,1487,3.5,1171,4.7,851,4.94,937,3.84,1232,3.73,1603,0.94,380,0.26,382,2.09
2020-08-15 11:00:00,1653,3.02,1285,4.12,918,6.1,1040,3.17,1383,4.41,1720,1.1,452,0.66,384,2.08
2020-08-15 12:00:00,1800,3.06,1418,4.65,813,5.17,1083,3.6,1486,3.77,1756,1.08,510,0.59,372,2.69
2020-08-15 13:00:00,1960,3.27,1309,5.35,784,5.74,1197,3.68,1436,4.04,1744,1.2,475,1.05,362,2.21
2020-08-15 14:00:00,1873,3.15,1309,4.13,714,6.16,1135,5.37,1402,4.07,1719,1.98,482,0.83,368,2.72
2020-08-15 15:00:00,1862,2.95,1279,4.07,783,7.54,1056,3.98,1344,4.17,1597,1.25,443,0,372,3.23
2020-08-15 16:00:00,1751,2.68,1253,3.59,701,7.85,875,6.97,1262,4.44,1519,2.04,408,1.47,344,4.07
2020-08-15 17:00:00,1743,3.56,1167,4.71,662,8.76,715,6.01,1257,5.17,1414,1.56,404,1.24,326,5.83
2020-08-15 18:00:00,1687,1.96,1194,5.11,412,9.71,428,11.45,1224,3.35,1489,1.75,420,0.95,287,1.39
2020-08-15 19:00:00,1589,3.4,1119,3.84,327,10.7,182,16.48,1226,4.4,1450,1.59,441,0.91,302,3.64
2020-08-15 20:00:00,1290,4.26,863,4.29,55,25.45,89,15.73,978,5.83,1071,2.89,340,0.59,287,5.23
2020-08-15 21:00:00,747,5.49,268,12.69,66,15.15,71,19.72,551,8.53,4,50,300,1.67,280,5.36
2020-08-15 22:00:00,633,7.42,195,11.28,129,15.5,67,25.37,378,8.47,1,0,250,0,250,6.8
2020-08-15 23:00:00,699,7.44,140,6.43,126,15.08,67,7.46,318,6.92, NULL, NULL,182,2.75,158,10.13
2020-08-16 00:00:00,401,5.24,142,10.56,89,12.36,38,5.26,234,8.12,1,0,135,2.96,112,3.57
2020-08-16 01:00:00,391,5.63,124,8.87,70,18.57,51,15.69,176,6.25, NULL, NULL,97,0,105,10.48
2020-08-16 02:00:00,353,3.97,102,3.92,96,6.25,44,11.36,165,7.88, NULL, NULL,83,2.41,100,8
2020-08-16 03:00:00,239,7.95,43,13.95,87,11.49,48,8.33,84,5.95, NULL, NULL,64,1.56,60,6.67
2020-08-16 04:00:00,172,6.4,49,12.24,102,15.69,32,6.25,108,9.26, NULL, NULL,39,0,78,2.56
2020-08-16 05:00:00,193,9.33,80,7.5,93,9.68,17,17.65,130,8.46,53,11.32,47,2.13,67,7.46
2020-08-16 06:00:00,244,3.28,142,7.75,52,25,18,27.78,220,10,331,2.72,90,1.11,73,2.74
2020-08-16 07:00:00,424,3.3,380,6.84,245,5.71,64,14.06,442,5.2,619,1.94,145,1.38,149,1.34
2020-08-16 08:00:00,604,1.82,436,5.05,338,5.03,129,9.3,573,4.36,748,1.74,184,1.09,148,1.35
2020-08-16 09:00:00,715,2.94,414,8.45,520,7.31,173,11.56,699,4.29,952,1.58,221,2.26,198,4.04
2020-08-16 10:00:00,942,4.25,241,7.88,693,6.2,496,3.23,845,3.79,562,2.49,272,1.1,223,1.79
2020-08-16 11:00:00,1199,3.09,651,5.68,850,7.29,775,3.61,1042,4.41,878,2.28,330,0.3,307,3.26
2020-08-16 12:00:00,1448,3.04,781,4.1,926,4.97,902,2.11,1262,4.12,1438,0.76,362,0.83,283,2.47
2020-08-16 13:00:00,1560,4.29,962,4.05,1011,6.23,977,3.17,1171,4.1,1508,1.06,385,0.26,361,1.39
2020-08-16 14:00:00,1676,2.8,1126,6.04,931,5.59,961,4.99,1318,4.7,1586,0.88,416,1.2,342,2.63
2020-08-16 15:00:00,1654,3.02,1079,3.24,841,6.54,900,5.56,1269,5.52,1589,1.26,421,1.66,356,2.81
2020-08-16 16:00:00,1596,3.51,1128,3.9,815,7.12,971,4.94,1277,3.84,1642,1.52,451,0.89,395,3.04
2020-08-16 17:00:00,307,3.91,236,5.08,186,5.38,188,4.79,249,3.61,287,0.35,100,1,62,0
2020-08-16 18:00:00,1658,3.5,1108,4.24,677,6.65,290,9.66,1239,5.57,1584,1.58,448,1.12,351,3.13
2020-08-16 19:00:00,1567,3.83,1052,5.42,440,9.77,172,19.19,1123,4.45,1443,1.04,419,0.24,287,2.09
2020-08-16 20:00:00,1144,4.55,660,5.3,128,22.66,90,24.44,823,5.1,918,1.85,348,0.86,305,3.28
2020-08-16 21:00:00,710,5.49,131,14.5,149,20.81,93,12.9,466,7.51,5,60,323,1.55,284,1.41
2020-08-16 22:00:00,608,4.77, NULL, NULL,127,17.32,90,14.44,222,8.56, NULL, NULL,196,0,184,7.07
2020-08-16 23:00:00,333,6.91, NULL, NULL,59,8.47,59,13.56,181,6.08,1,0,128,4.69,121,4.13
2020-08-17 00:00:00,314,5.1, NULL, NULL,66,24.24,42,11.9,150,5.33,121,0.83,100,1,99,4.04
2020-08-17 01:00:00,180,8.89, NULL, NULL,59,16.95,20,20,71,4.23, NULL, NULL,62,6.45,78,11.54
2020-08-17 02:00:00,118,6.78, NULL, NULL,41,19.51,16,6.25,32,3.12, NULL, NULL,35,0,104,25
2020-08-17 03:00:00,79,7.59, NULL, NULL,24,12.5,9,11.11,18,27.78, NULL, NULL,31,3.23,37,5.41
2020-08-17 04:00:00,73,6.85,2,0,26,0,16,25,3,0, NULL, NULL,26,0,33,12.12
2020-08-17 05:00:00,136,7.35,2,0,54,20.37,11,9.09,8,50, NULL, NULL,54,1.85,44,4.55
2020-08-17 06:00:00,381,5.77,38,2.63,37,24.32,24,16.67,3,33.33,17,17.65,23,8.7,181,4.42
2020-08-17 07:00:00,991,2.83,126,17.46,317,14.2,93,19.35,64,7.81,67,5.97, NULL, NULL,417,6.47
2020-08-17 08:00:00,1049,3.53,291,9.97,463,10.15,127,11.02,303,9.9,1235,2.43,37,10.81,355,3.38
2020-08-17 09:00:00,1346,3.34,610,10.66,642,4.83,402,7.46,796,9.55,1850,2.54,557,1.62,396,4.04
2020-08-17 10:00:00,1596,3.38,686,8.16,729,6.45,671,7.6,757,9.78,1521,2.04,451,1.55,428,2.1
2020-08-17 11:00:00,1723,4.41,695,6.19,641,6.86,811,6.17,985,6.4,1817,1.6,462,1.52,385,2.34
2020-08-17 12:00:00,1598,3.63,622,6.27,317,12.62,522,4.98,1294,4.1,2010,1.99,487,0.82,389,3.86
2020-08-17 13:00:00,1411,2.27,927,4.96,203,10.84,81,22.22,1334,4.87,2010,1.29,500,1.8,417,3.84
